State,Age,Sex,LiteracyRate
PUNJAB,34,Female,74.23%
PUNJAB,34,Male,84.57%
PUNJAB,35,Female,64.90%
PUNJAB,35,Male,72.82%
PUNJAB,36,Female,71.39%
PUNJAB,36,Male,80.49%
PUNJAB,37,Female,72.99%
PUNJAB,37,Male,83.46%
PUNJAB,38,Female,64.10%
PUNJAB,38,Male,79.55%
PUNJAB,39,Female,69.22%
PUNJAB,39,Male,81.36%
PUNJAB,40,Female,58.19%
PUNJAB,40,Male,67.42%
PUNJAB,41,Female,68.92%
PUNJAB,41,Male,78.96%
PUNJAB,42,Female,64.20%
PUNJAB,42,Male,77.56%
PUNJAB,43,Female,63.60%
PUNJAB,43,Male,81.11%
PUNJAB,44,Female,64.61%
PUNJAB,44,Male,79.29%
PUNJAB,45,Female,55.66%
PUNJAB,45,Male,66.83%
PUNJAB,46,Female,63.92%
PUNJAB,46,Male,76.64%
PUNJAB,47,Female,65.30%
PUNJAB,47,Male,79.54%
PUNJAB,48,Female,56.27%
PUNJAB,48,Male,76.35%
PUNJAB,49,Female,60.75%
PUNJAB,49,Male,76.83%
PUNJAB,50,Female,49.26%
PUNJAB,50,Male,61.23%
PUNJAB,51,Female,61.25%
PUNJAB,51,Male,74.17%
PUNJAB,52,Female,59.89%
PUNJAB,52,Male,76.18%
PUNJAB,53,Female,60.21%
PUNJAB,53,Male,80.81%
PUNJAB,54,Female,60.43%
PUNJAB,54,Male,78.99%
PUNJAB,55,Female,46.95%
PUNJAB,55,Male,65.17%
PUNJAB,56,Female,57.72%
PUNJAB,56,Male,77.50%
PUNJAB,57,Female,58.69%
PUNJAB,57,Male,80.42%
PUNJAB,58,Female,46.24%
PUNJAB,58,Male,76.13%
PUNJAB,59,Female,47.82%
PUNJAB,59,Male,73.74%
PUNJAB,60,Female,33.07%
PUNJAB,60,Male,53.08%
PUNJAB,61,Female,42.35%
PUNJAB,61,Male,66.28%
PUNJAB,62,Female,37.73%
PUNJAB,62,Male,64.77%
PUNJAB,63,Female,40.78%
PUNJAB,63,Male,70.77%
PUNJAB,64,Female,38.54%
PUNJAB,64,Male,66.41%
PUNJAB,65,Female,26.26%
PUNJAB,65,Male,48.85%
PUNJAB,66,Female,34.09%
PUNJAB,66,Male,58.80%
PUNJAB,67,Female,37.71%
PUNJAB,67,Male,65.57%
PUNJAB,68,Female,29.25%
PUNJAB,68,Male,61.45%
PUNJAB,69,Female,30.76%
PUNJAB,69,Male,58.81%
PUNJAB,70,Female,19.71%
PUNJAB,70,Male,39.04%
PUNJAB,71,Female,27.55%
PUNJAB,71,Male,51.38%
PUNJAB,72,Female,30.23%
PUNJAB,72,Male,57.48%
PUNJAB,73,Female,30.46%
PUNJAB,73,Male,61.97%
PUNJAB,74,Female,29.76%
PUNJAB,74,Male,58.33%
PUNJAB,75,Female,19.26%
PUNJAB,75,Male,39.74%
PUNJAB,76,Female,25.64%
PUNJAB,76,Male,50.78%
PUNJAB,77,Female,30.61%
PUNJAB,77,Male,60.96%
PUNJAB,78,Female,22.18%
PUNJAB,78,Male,52.80%
PUNJAB,79,Female,20.91%
PUNJAB,79,Male,47.42%
PUNJAB,80,Female,13.44%
PUNJAB,80,Male,29.89%
PUNJAB,81,Female,18.45%
PUNJAB,81,Male,40.79%
PUNJAB,82,Female,24.80%
PUNJAB,82,Male,50.86%
PUNJAB,83,Female,26.11%
PUNJAB,83,Male,54.33%
PUNJAB,84,Female,22.94%
PUNJAB,84,Male,50.11%
PUNJAB,85,Female,15.45%
PUNJAB,85,Male,33.48%
PUNJAB,86,Female,21.36%
PUNJAB,86,Male,45.34%
PUNJAB,87,Female,29.68%
PUNJAB,87,Male,57.45%
PUNJAB,88,Female,27.64%
PUNJAB,88,Male,55.28%
PUNJAB,89,Female,22.04%
PUNJAB,89,Male,46.75%
PUNJAB,90,Female,12.64%
PUNJAB,90,Male,28.56%
PUNJAB,91,Female,21.31%
PUNJAB,91,Male,39.81%
PUNJAB,92,Female,33.50%
PUNJAB,92,Male,55.82%
PUNJAB,93,Female,40.05%
PUNJAB,93,Male,59.65%
PUNJAB,94,Female,35.43%
PUNJAB,94,Male,56.41%
PUNJAB,95,Female,19.82%
PUNJAB,95,Male,36.11%
PUNJAB,96,Female,31.51%
PUNJAB,96,Male,48.50%
PUNJAB,97,Female,40.15%
PUNJAB,97,Male,59.29%
PUNJAB,98,Female,31.76%
PUNJAB,98,Male,50.00%
PUNJAB,99,Female,18.43%
PUNJAB,99,Male,34.30%
RAJASTHAN,7,Female,66.88%
RAJASTHAN,7,Male,72.36%
RAJASTHAN,8,Female,79.66%
RAJASTHAN,8,Male,85.92%
RAJASTHAN,9,Female,85.33%
RAJASTHAN,9,Male,90.86%
RAJASTHAN,10,Female,83.74%
RAJASTHAN,10,Male,90.52%
RAJASTHAN,11,Female,87.63%
RAJASTHAN,11,Male,93.80%
RAJASTHAN,12,Female,85.12%
RAJASTHAN,12,Male,93.30%
RAJASTHAN,13,Female,85.91%
RAJASTHAN,13,Male,94.25%
RAJASTHAN,14,Female,84.77%
RAJASTHAN,14,Male,94.02%
RAJASTHAN,15,Female,82.20%
RAJASTHAN,15,Male,92.68%
RAJASTHAN,16,Female,81.48%
RAJASTHAN,16,Male,92.83%
RAJASTHAN,17,Female,81.56%
RAJASTHAN,17,Male,93.55%
RAJASTHAN,18,Female,73.35%
RAJASTHAN,18,Male,91.11%
RAJASTHAN,19,Female,73.58%
RAJASTHAN,19,Male,92.67%
RAJASTHAN,20,Female,65.45%
RAJASTHAN,20,Male,88.77%
RAJASTHAN,21,Female,68.85%
RAJASTHAN,21,Male,91.26%
RAJASTHAN,22,Female,62.09%
RAJASTHAN,22,Male,88.48%
RAJASTHAN,23,Female,60.01%
RAJASTHAN,23,Male,89.72%
RAJASTHAN,24,Female,59.21%
RAJASTHAN,24,Male,89.12%
RAJASTHAN,25,Female,53.19%
RAJASTHAN,25,Male,83.40%
RAJASTHAN,26,Female,55.29%
RAJASTHAN,26,Male,86.68%
RAJASTHAN,27,Female,54.38%
RAJASTHAN,27,Male,87.07%
RAJASTHAN,28,Female,45.70%
RAJASTHAN,28,Male,84.31%
RAJASTHAN,29,Female,50.64%
RAJASTHAN,29,Male,86.09%
RAJASTHAN,30,Female,42.05%
RAJASTHAN,30,Male,77.79%
RAJASTHAN,31,Female,49.04%
RAJASTHAN,31,Male,84.38%
RAJASTHAN,32,Female,40.97%
RAJASTHAN,32,Male,80.92%
RAJASTHAN,33,Female,39.40%
RAJASTHAN,33,Male,83.18%
RAJASTHAN,34,Female,40.96%
RAJASTHAN,34,Male,82.49%
RAJASTHAN,35,Female,35.12%
RAJASTHAN,35,Male,72.59%
RAJASTHAN,36,Female,37.74%
RAJASTHAN,36,Male,77.65%
RAJASTHAN,37,Female,37.89%
RAJASTHAN,37,Male,79.94%
RAJASTHAN,38,Female,30.32%
RAJASTHAN,38,Male,75.99%
RAJASTHAN,39,Female,35.66%
RAJASTHAN,39,Male,77.36%
RAJASTHAN,40,Female,27.78%
RAJASTHAN,40,Male,64.83%
RAJASTHAN,41,Female,35.72%
RAJASTHAN,41,Male,73.36%
RAJASTHAN,42,Female,29.45%
RAJASTHAN,42,Male,70.59%
RAJASTHAN,43,Female,28.54%
RAJASTHAN,43,Male,74.58%
RAJASTHAN,44,Female,31.00%
RAJASTHAN,44,Male,72.97%
RAJASTHAN,45,Female,24.47%
RAJASTHAN,45,Male,60.28%
RAJASTHAN,46,Female,29.66%
RAJASTHAN,46,Male,68.30%
RAJASTHAN,47,Female,29.50%
RAJASTHAN,47,Male,71.96%
RAJASTHAN,48,Female,22.29%
RAJASTHAN,48,Male,66.08%
RAJASTHAN,49,Female,28.52%
RAJASTHAN,49,Male,68.77%
RAJASTHAN,50,Female,20.40%
RAJASTHAN,50,Male,53.44%
RAJASTHAN,51,Female,28.98%
RAJASTHAN,51,Male,65.10%
RAJASTHAN,52,Female,25.11%
RAJASTHAN,52,Male,64.57%
RAJASTHAN,53,Female,24.76%
RAJASTHAN,53,Male,71.04%
RAJASTHAN,54,Female,28.00%
RAJASTHAN,54,Male,70.23%
RAJASTHAN,55,Female,18.35%
RAJASTHAN,55,Male,53.68%
RAJASTHAN,56,Female,24.87%
RAJASTHAN,56,Male,63.78%
RAJASTHAN,57,Female,24.68%
RAJASTHAN,57,Male,69.84%
RAJASTHAN,58,Female,17.64%
RAJASTHAN,58,Male,63.43%
RAJASTHAN,59,Female,22.76%
RAJASTHAN,59,Male,64.65%
RAJASTHAN,60,Female,13.42%
RAJASTHAN,60,Male,43.87%
RAJASTHAN,61,Female,20.51%
RAJASTHAN,61,Male,55.75%
RAJASTHAN,62,Female,18.42%
RAJASTHAN,62,Male,55.96%
RAJASTHAN,63,Female,19.96%
RAJASTHAN,63,Male,64.70%
RAJASTHAN,64,Female,21.08%
RAJASTHAN,64,Male,60.77%
RAJASTHAN,65,Female,11.80%
RAJASTHAN,65,Male,42.17%
RAJASTHAN,66,Female,17.26%
RAJASTHAN,66,Male,51.87%
RAJASTHAN,67,Female,19.54%
RAJASTHAN,67,Male,60.52%
RAJASTHAN,68,Female,13.87%
RAJASTHAN,68,Male,53.43%
RAJASTHAN,69,Female,16.88%
RAJASTHAN,69,Male,52.62%
RAJASTHAN,70,Female,8.81%
RAJASTHAN,70,Male,33.52%
RAJASTHAN,71,Female,13.17%
RAJASTHAN,71,Male,44.52%
RAJASTHAN,72,Female,13.99%
RAJASTHAN,72,Male,47.37%
RAJASTHAN,73,Female,16.17%
RAJASTHAN,73,Male,55.49%
RAJASTHAN,74,Female,17.51%
RAJASTHAN,74,Male,54.83%
RAJASTHAN,75,Female,9.37%
RAJASTHAN,75,Male,36.10%
RAJASTHAN,76,Female,13.57%
RAJASTHAN,76,Male,46.35%
RAJASTHAN,77,Female,16.61%
RAJASTHAN,77,Male,54.53%
RAJASTHAN,78,Female,12.27%
RAJASTHAN,78,Male,47.75%
RAJASTHAN,79,Female,13.03%
RAJASTHAN,79,Male,47.38%
RAJASTHAN,80,Female,6.85%
RAJASTHAN,80,Male,28.63%
RAJASTHAN,81,Female,10.33%
RAJASTHAN,81,Male,38.92%
RAJASTHAN,82,Female,13.82%
RAJASTHAN,82,Male,45.23%
RAJASTHAN,83,Female,16.71%
RAJASTHAN,83,Male,52.86%
RAJASTHAN,84,Female,17.82%
RAJASTHAN,84,Male,50.99%
RAJASTHAN,85,Female,9.54%
RAJASTHAN,85,Male,34.48%
RAJASTHAN,86,Female,13.74%
RAJASTHAN,86,Male,44.08%
RAJASTHAN,87,Female,19.27%
RAJASTHAN,87,Male,52.95%
RAJASTHAN,88,Female,17.74%
RAJASTHAN,88,Male,51.34%
RAJASTHAN,89,Female,15.62%
RAJASTHAN,89,Male,49.51%
RAJASTHAN,90,Female,7.92%
RAJASTHAN,90,Male,30.65%
RAJASTHAN,91,Female,15.10%
RAJASTHAN,91,Male,44.87%
RAJASTHAN,92,Female,23.94%
RAJASTHAN,92,Male,58.05%
RAJASTHAN,93,Female,28.90%
RAJASTHAN,93,Male,64.31%
RAJASTHAN,94,Female,29.76%
RAJASTHAN,94,Male,64.02%
RAJASTHAN,95,Female,13.16%
RAJASTHAN,95,Male,44.53%
RAJASTHAN,96,Female,22.51%
RAJASTHAN,96,Male,56.58%
RAJASTHAN,97,Female,27.04%
RAJASTHAN,97,Male,64.18%
RAJASTHAN,98,Female,20.54%
RAJASTHAN,98,Male,56.13%
RAJASTHAN,99,Female,12.21%
RAJASTHAN,99,Male,40.82%
SIKKIM,7,Female,78.19%
SIKKIM,7,Male,78.09%
SIKKIM,8,Female,90.03%
SIKKIM,8,Male,89.16%
SIKKIM,9,Female,90.46%
SIKKIM,9,Male,90.16%
SIKKIM,10,Female,91.56%
SIKKIM,10,Male,92.05%
SIKKIM,11,Female,95.12%
SIKKIM,11,Male,94.81%
SIKKIM,12,Female,96.37%
SIKKIM,12,Male,96.55%
SIKKIM,13,Female,96.42%
SIKKIM,13,Male,96.52%
SIKKIM,14,Female,96.06%
SIKKIM,14,Male,96.58%
SIKKIM,15,Female,94.96%
SIKKIM,15,Male,95.65%
SIKKIM,16,Female,95.16%
SIKKIM,16,Male,95.77%
SIKKIM,17,Female,94.97%
SIKKIM,17,Male,95.73%
SIKKIM,18,Female,94.24%
SIKKIM,18,Male,94.65%
SIKKIM,19,Female,94.30%
SIKKIM,19,Male,95.34%
SIKKIM,20,Female,92.79%
SIKKIM,20,Male,94.57%
SIKKIM,21,Female,92.57%
SIKKIM,21,Male,94.70%
SIKKIM,22,Female,92.40%
SIKKIM,22,Male,94.41%
SIKKIM,23,Female,91.14%
SIKKIM,23,Male,94.91%
SIKKIM,24,Female,90.98%
SIKKIM,24,Male,94.28%
SIKKIM,25,Female,88.08%
SIKKIM,25,Male,93.02%
SIKKIM,26,Female,87.72%
SIKKIM,26,Male,93.28%
SIKKIM,27,Female,87.22%
SIKKIM,27,Male,93.51%
SIKKIM,28,Female,86.83%
SIKKIM,28,Male,93.26%
SIKKIM,29,Female,86.03%
SIKKIM,29,Male,93.08%
SIKKIM,30,Female,81.23%
SIKKIM,30,Male,91.28%
SIKKIM,31,Female,83.18%
SIKKIM,31,Male,92.65%
SIKKIM,32,Female,80.76%
SIKKIM,32,Male,91.95%
SIKKIM,33,Female,82.25%
SIKKIM,33,Male,92.71%
SIKKIM,34,Female,78.87%
SIKKIM,34,Male,91.33%
SIKKIM,35,Female,72.98%
SIKKIM,35,Male,88.97%
SIKKIM,36,Female,73.12%
SIKKIM,36,Male,89.82%
SIKKIM,37,Female,75.11%
SIKKIM,37,Male,90.24%
SIKKIM,38,Female,73.17%
SIKKIM,38,Male,89.41%
SIKKIM,39,Female,66.54%
SIKKIM,39,Male,87.16%
SIKKIM,40,Female,58.67%
SIKKIM,40,Male,82.30%
SIKKIM,41,Female,63.04%
SIKKIM,41,Male,87.30%
SIKKIM,42,Female,63.18%
SIKKIM,42,Male,87.42%
SIKKIM,43,Female,59.95%
SIKKIM,43,Male,87.41%
SIKKIM,44,Female,53.13%
SIKKIM,44,Male,83.28%
SIKKIM,45,Female,46.85%
SIKKIM,45,Male,78.49%
SIKKIM,46,Female,51.96%
SIKKIM,46,Male,82.06%
SIKKIM,47,Female,51.64%
SIKKIM,47,Male,80.86%
SIKKIM,48,Female,48.45%
SIKKIM,48,Male,78.22%
SIKKIM,49,Female,40.73%
SIKKIM,49,Male,73.75%
SIKKIM,50,Female,35.23%
SIKKIM,50,Male,67.45%
SIKKIM,51,Female,42.36%
SIKKIM,51,Male,73.81%
SIKKIM,52,Female,41.29%
SIKKIM,52,Male,74.17%
SIKKIM,53,Female,39.99%
SIKKIM,53,Male,74.34%
SIKKIM,54,Female,36.59%
SIKKIM,54,Male,72.58%
SIKKIM,55,Female,31.63%
SIKKIM,55,Male,67.32%
SIKKIM,56,Female,34.30%
SIKKIM,56,Male,70.39%
SIKKIM,57,Female,29.65%
SIKKIM,57,Male,69.99%
SIKKIM,58,Female,32.56%
SIKKIM,58,Male,68.22%
SIKKIM,59,Female,23.98%
SIKKIM,59,Male,61.83%
SIKKIM,60,Female,20.40%
SIKKIM,60,Male,56.14%
SIKKIM,61,Female,24.66%
SIKKIM,61,Male,58.57%
SIKKIM,62,Female,25.74%
SIKKIM,62,Male,60.33%
SIKKIM,63,Female,26.07%
SIKKIM,63,Male,61.21%
SIKKIM,64,Female,22.36%
SIKKIM,64,Male,57.97%
SIKKIM,65,Female,21.07%
SIKKIM,65,Male,52.74%
SIKKIM,66,Female,22.21%
SIKKIM,66,Male,57.43%
SIKKIM,67,Female,22.03%
SIKKIM,67,Male,59.42%
SIKKIM,68,Female,22.59%
SIKKIM,68,Male,55.16%
SIKKIM,69,Female,20.05%
SIKKIM,69,Male,53.92%
SIKKIM,70,Female,16.77%
SIKKIM,70,Male,44.64%
SIKKIM,71,Female,16.50%
SIKKIM,71,Male,54.84%
SIKKIM,72,Female,12.90%
SIKKIM,72,Male,45.74%
SIKKIM,73,Female,14.49%
SIKKIM,73,Male,50.84%
SIKKIM,74,Female,11.99%
SIKKIM,74,Male,44.68%
SIKKIM,75,Female,12.65%
SIKKIM,75,Male,44.76%
SIKKIM,76,Female,14.25%
SIKKIM,76,Male,45.24%
SIKKIM,77,Female,15.81%
SIKKIM,77,Male,41.10%
SIKKIM,78,Female,11.71%
SIKKIM,78,Male,41.67%
SIKKIM,79,Female,9.12%
SIKKIM,79,Male,37.63%
SIKKIM,80,Female,8.87%
SIKKIM,80,Male,35.48%
SIKKIM,81,Female,13.84%
SIKKIM,81,Male,36.47%
SIKKIM,82,Female,14.20%
SIKKIM,82,Male,41.06%
SIKKIM,83,Female,14.12%
SIKKIM,83,Male,46.31%
SIKKIM,84,Female,12.65%
SIKKIM,84,Male,36.44%
SIKKIM,85,Female,9.15%
SIKKIM,85,Male,38.91%
SIKKIM,86,Female,16.04%
SIKKIM,86,Male,38.81%
SIKKIM,87,Female,17.02%
SIKKIM,87,Male,40.40%
SIKKIM,88,Female,15.79%
SIKKIM,88,Male,48.86%
SIKKIM,89,Female,15.25%
SIKKIM,89,Male,47.14%
SIKKIM,90,Female,13.64%
SIKKIM,90,Male,37.36%
SIKKIM,91,Female,42.22%
SIKKIM,91,Male,71.43%
SIKKIM,92,Female,49.02%
SIKKIM,92,Male,70.51%
SIKKIM,93,Female,32.14%
SIKKIM,93,Male,74.07%
SIKKIM,94,Female,26.83%
SIKKIM,94,Male,61.11%
SIKKIM,95,Female,54.05%
SIKKIM,95,Male,77.59%
SIKKIM,96,Female,52.63%
SIKKIM,96,Male,76.67%
SIKKIM,97,Female,35.00%
SIKKIM,97,Male,83.33%
SIKKIM,98,Female,42.86%
SIKKIM,98,Male,77.78%
SIKKIM,99,Female,50.00%
SIKKIM,99,Male,42.86%
TAMIL NADU,7,Female,81.99%
TAMIL NADU,7,Male,82.14%
TAMIL NADU,8,Female,92.94%
TAMIL NADU,8,Male,93.12%
TAMIL NADU,9,Female,96.12%
TAMIL NADU,9,Male,96.36%
TAMIL NADU,10,Female,96.47%
TAMIL NADU,10,Male,96.75%
TAMIL NADU,11,Female,97.82%
TAMIL NADU,11,Male,98.11%
TAMIL NADU,12,Female,98.14%
TAMIL NADU,12,Male,98.44%
TAMIL NADU,13,Female,98.19%
TAMIL NADU,13,Male,98.61%
TAMIL NADU,14,Female,98.09%
TAMIL NADU,14,Male,98.52%
TAMIL NADU,15,Female,97.61%
TAMIL NADU,15,Male,98.16%
TAMIL NADU,16,Female,97.75%
TAMIL NADU,16,Male,98.27%
TAMIL NADU,17,Female,97.41%
TAMIL NADU,17,Male,98.07%
TAMIL NADU,18,Female,96.56%
TAMIL NADU,18,Male,97.67%
TAMIL NADU,19,Female,95.97%
TAMIL NADU,19,Male,97.56%
TAMIL NADU,20,Female,93.74%
TAMIL NADU,20,Male,96.74%
TAMIL NADU,21,Female,94.54%
TAMIL NADU,21,Male,97.00%
TAMIL NADU,22,Female,92.92%
TAMIL NADU,22,Male,96.25%
TAMIL NADU,23,Female,92.68%
TAMIL NADU,23,Male,96.10%
TAMIL NADU,24,Female,91.55%
TAMIL NADU,24,Male,95.66%
TAMIL NADU,25,Female,86.98%
TAMIL NADU,25,Male,93.59%
TAMIL NADU,26,Female,89.25%
TAMIL NADU,26,Male,94.64%
TAMIL NADU,27,Female,87.20%
TAMIL NADU,27,Male,93.83%
TAMIL NADU,28,Female,86.01%
TAMIL NADU,28,Male,93.44%
TAMIL NADU,29,Female,85.63%
TAMIL NADU,29,Male,93.40%
TAMIL NADU,30,Female,78.01%
TAMIL NADU,30,Male,89.85%
TAMIL NADU,31,Female,84.08%
TAMIL NADU,31,Male,92.96%
TAMIL NADU,32,Female,80.99%
TAMIL NADU,32,Male,91.54%
TAMIL NADU,33,Female,81.89%
TAMIL NADU,33,Male,92.41%
TAMIL NADU,34,Female,78.41%
TAMIL NADU,34,Male,90.96%
TAMIL NADU,35,Female,66.26%
TAMIL NADU,35,Male,84.51%
TAMIL NADU,36,Female,72.82%
TAMIL NADU,36,Male,88.47%
TAMIL NADU,37,Female,70.74%
TAMIL NADU,37,Male,87.26%
TAMIL NADU,38,Female,69.30%
TAMIL NADU,38,Male,86.78%
TAMIL NADU,39,Female,68.57%
TAMIL NADU,39,Male,85.76%
TAMIL NADU,40,Female,55.92%
TAMIL NADU,40,Male,77.36%
TAMIL NADU,41,Female,67.83%
TAMIL NADU,41,Male,84.84%
TAMIL NADU,42,Female,66.81%
TAMIL NADU,42,Male,83.65%
TAMIL NADU,43,Female,69.25%
TAMIL NADU,43,Male,85.76%
TAMIL NADU,44,Female,64.90%
TAMIL NADU,44,Male,83.03%
TAMIL NADU,45,Female,49.96%
TAMIL NADU,45,Male,72.87%
TAMIL NADU,46,Female,61.33%
TAMIL NADU,46,Male,80.83%
TAMIL NADU,47,Female,63.01%
TAMIL NADU,47,Male,81.47%
TAMIL NADU,48,Female,60.81%
TAMIL NADU,48,Male,80.95%
TAMIL NADU,49,Female,58.96%
TAMIL NADU,49,Male,80.01%
TAMIL NADU,50,Female,44.12%
TAMIL NADU,50,Male,69.53%
TAMIL NADU,51,Female,57.85%
TAMIL NADU,51,Male,79.98%
TAMIL NADU,52,Female,61.43%
TAMIL NADU,52,Male,81.73%
TAMIL NADU,53,Female,64.83%
TAMIL NADU,53,Male,84.49%
TAMIL NADU,54,Female,57.61%
TAMIL NADU,54,Male,81.38%
TAMIL NADU,55,Female,40.69%
TAMIL NADU,55,Male,69.22%
TAMIL NADU,56,Female,53.14%
TAMIL NADU,56,Male,78.89%
TAMIL NADU,57,Female,56.99%
TAMIL NADU,57,Male,81.01%
TAMIL NADU,58,Female,55.71%
TAMIL NADU,58,Male,81.84%
TAMIL NADU,59,Female,47.78%
TAMIL NADU,59,Male,75.96%
TAMIL NADU,60,Female,30.63%
TAMIL NADU,60,Male,60.69%
TAMIL NADU,61,Female,43.96%
TAMIL NADU,61,Male,73.35%
TAMIL NADU,62,Female,50.52%
TAMIL NADU,62,Male,77.47%
TAMIL NADU,63,Female,55.59%
TAMIL NADU,63,Male,81.23%
TAMIL NADU,64,Female,45.04%
TAMIL NADU,64,Male,74.73%
TAMIL NADU,65,Female,27.57%
TAMIL NADU,65,Male,58.16%
TAMIL NADU,66,Female,38.60%
TAMIL NADU,66,Male,69.42%
TAMIL NADU,67,Female,46.30%
TAMIL NADU,67,Male,74.19%
TAMIL NADU,68,Female,44.63%
TAMIL NADU,68,Male,76.43%
TAMIL NADU,69,Female,36.93%
TAMIL NADU,69,Male,68.16%
TAMIL NADU,70,Female,22.72%
TAMIL NADU,70,Male,52.38%
TAMIL NADU,71,Female,33.98%
TAMIL NADU,71,Male,66.42%
TAMIL NADU,72,Female,44.18%
TAMIL NADU,72,Male,74.42%
TAMIL NADU,73,Female,50.62%
TAMIL NADU,73,Male,78.97%
TAMIL NADU,74,Female,41.99%
TAMIL NADU,74,Male,72.76%
TAMIL NADU,75,Female,25.79%
TAMIL NADU,75,Male,55.68%
TAMIL NADU,76,Female,36.14%
TAMIL NADU,76,Male,67.83%
TAMIL NADU,77,Female,48.95%
TAMIL NADU,77,Male,76.51%
TAMIL NADU,78,Female,45.93%
TAMIL NADU,78,Male,76.68%
TAMIL NADU,79,Female,33.72%
TAMIL NADU,79,Male,66.15%
TAMIL NADU,80,Female,20.42%
TAMIL NADU,80,Male,49.10%
TAMIL NADU,81,Female,29.41%
TAMIL NADU,81,Male,62.20%
TAMIL NADU,82,Female,43.54%
TAMIL NADU,82,Male,74.32%
TAMIL NADU,83,Female,50.57%
TAMIL NADU,83,Male,78.32%
TAMIL NADU,84,Female,40.35%
TAMIL NADU,84,Male,71.24%
TAMIL NADU,85,Female,24.66%
TAMIL NADU,85,Male,55.46%
TAMIL NADU,86,Female,34.81%
TAMIL NADU,86,Male,66.99%
TAMIL NADU,87,Female,43.94%
TAMIL NADU,87,Male,73.53%
TAMIL NADU,88,Female,45.26%
TAMIL NADU,88,Male,74.20%
TAMIL NADU,89,Female,32.24%
TAMIL NADU,89,Male,63.98%
TAMIL NADU,90,Female,18.91%
TAMIL NADU,90,Male,48.13%
TAMIL NADU,91,Female,27.19%
TAMIL NADU,91,Male,59.00%
TAMIL NADU,92,Female,43.43%
TAMIL NADU,92,Male,72.24%
TAMIL NADU,93,Female,47.54%
TAMIL NADU,93,Male,73.43%
TAMIL NADU,94,Female,39.95%
TAMIL NADU,94,Male,68.54%
TAMIL NADU,95,Female,22.82%
TAMIL NADU,95,Male,50.95%
TAMIL NADU,96,Female,30.99%
TAMIL NADU,96,Male,61.45%
TAMIL NADU,97,Female,42.04%
TAMIL NADU,97,Male,67.69%
TAMIL NADU,98,Female,37.21%
TAMIL NADU,98,Male,64.29%
TAMIL NADU,99,Female,25.20%
TAMIL NADU,99,Male,55.09%
TRIPURA,7,Female,81.78%
TRIPURA,7,Male,82.22%
TRIPURA,8,Female,92.76%
TRIPURA,8,Male,93.19%
TRIPURA,9,Female,94.95%
TRIPURA,9,Male,95.46%
TRIPURA,10,Female,94.38%
TRIPURA,10,Male,95.08%
TRIPURA,11,Female,96.23%
TRIPURA,11,Male,96.95%
TRIPURA,12,Female,96.09%
TRIPURA,12,Male,97.16%
TRIPURA,13,Female,96.66%
TRIPURA,13,Male,97.55%
TRIPURA,14,Female,96.17%
TRIPURA,14,Male,97.27%
TRIPURA,15,Female,94.83%
TRIPURA,15,Male,96.87%
TRIPURA,16,Female,94.76%
TRIPURA,16,Male,96.94%
TRIPURA,17,Female,94.34%
TRIPURA,17,Male,96.85%
TRIPURA,18,Female,92.03%
TRIPURA,18,Male,95.95%
TRIPURA,19,Female,92.65%
TRIPURA,19,Male,96.55%
TRIPURA,20,Female,90.97%
TRIPURA,20,Male,95.25%
TRIPURA,21,Female,92.25%
TRIPURA,21,Male,96.18%
TRIPURA,22,Female,91.34%
TRIPURA,22,Male,95.47%
TRIPURA,23,Female,91.44%
TRIPURA,23,Male,96.09%
TRIPURA,24,Female,90.67%
TRIPURA,24,Male,95.61%
TRIPURA,25,Female,87.78%
TRIPURA,25,Male,93.60%
TRIPURA,26,Female,89.13%
TRIPURA,26,Male,94.53%
TRIPURA,27,Female,90.16%
TRIPURA,27,Male,95.01%
TRIPURA,28,Female,88.79%
TRIPURA,28,Male,94.68%
TRIPURA,29,Female,89.50%
TRIPURA,29,Male,94.98%
TRIPURA,30,Female,85.58%
TRIPURA,30,Male,92.53%
TRIPURA,31,Female,88.51%
TRIPURA,31,Male,94.26%
TRIPURA,32,Female,87.97%
TRIPURA,32,Male,94.27%
TRIPURA,33,Female,88.34%
TRIPURA,33,Male,95.02%
TRIPURA,34,Female,87.22%
TRIPURA,34,Male,94.63%
TRIPURA,35,Female,82.38%
TRIPURA,35,Male,91.07%
TRIPURA,36,Female,84.34%
TRIPURA,36,Male,92.79%
TRIPURA,37,Female,84.95%
TRIPURA,37,Male,93.86%
TRIPURA,38,Female,82.73%
TRIPURA,38,Male,92.92%
TRIPURA,39,Female,82.81%
TRIPURA,39,Male,92.48%
TRIPURA,40,Female,76.34%
TRIPURA,40,Male,88.54%
TRIPURA,41,Female,79.59%
TRIPURA,41,Male,90.44%
TRIPURA,42,Female,79.18%
TRIPURA,42,Male,90.47%
TRIPURA,43,Female,80.57%
TRIPURA,43,Male,91.53%
TRIPURA,44,Female,77.46%
TRIPURA,44,Male,90.76%
TRIPURA,45,Female,72.18%
TRIPURA,45,Male,85.72%
TRIPURA,46,Female,75.26%
TRIPURA,46,Male,87.93%
TRIPURA,47,Female,76.64%
TRIPURA,47,Male,89.22%
TRIPURA,48,Female,74.84%
TRIPURA,48,Male,88.16%
TRIPURA,49,Female,74.39%
TRIPURA,49,Male,87.99%
TRIPURA,50,Female,66.87%
TRIPURA,50,Male,82.33%
